100000,"Раздел III УПРАВЛЕНИЯ ЛАГЕРЕЙ, ЛАГЕРНЫЕ ОТДЕЛЕНИЯ ЦЕНТРАЛЬНОГО ПОДЧИНЕНИЯ",,,,,,,,,,,,,,,,,
100001,"АВТОТРАНСПОРТНЫЙ ИТЛ ДАЛЬСТРОЯ (ИТЛ Упр. автотранспорта, Транслаг, Транспортное ЛО, ИТЛ Автотранспорта, Автотранспортный ИТЛ УСВИТЛа)",Время существования: организован не позднее 01.02.51 [1]1; закрыт 05.08.54 [2].,"Реорганизован: между 22.05.51 и 01.05.52 из ЛО в ИТЛ [3], {21. Л. 55}2.","Подчинен: ГУ ИТ лагерей Дальстроя в 1951–1952 гг. [1], {21. Л. 55}; УСВИТЛ в 1953–1954 гг. {21. Л. 667}, [2].","Дислокация: Магаданская обл., пос. Мякит {21. Л. 667, 733}.","Литер: АВ-4 {21. Л. 667, 733}.",Телегр. код: нет {21. Л. 667}.,"Адрес: Магаданская обл., пос. Мякит, п/я АВ-261/206 на 01.08.53 {21. Л. 733}; п/я АВ-261/46 на 11.12.53 {21. Л. 667}.","Производство: работа в цехах на участках автобаз, на Спорненском авторем. з-де3, стр-во в пос. Мякит, обслуживание угольных шахт Первомайского угольного р-на {21. Л. 55–70}.",Численность: 22.05.51 — 4316 [3]; 01.09.51 — 59274 [4]; 01.05.52 — 62655 {21. Л. 55–70}; 01.08.53 — 3643 {21. Л. 733}; 02.02.54 — 4433 {21. Л. 671}.,"Начальники: нач. — майор Абаев ?.?. (упом. 01.05.52) {21. Л. 70}; п/п инт.с. Карпов Б.Н., ? — по 15.07.52 [5]; инж.-майор Толкачев С.С., с 15.07.52 — ? [5]; майор Ершов ?.?. (упом. 01.08.53) {21. Л. 733}6.",Архив: ?,,Примечания: ,Источники: ,,с.с.,"61.407434, 152.090060"
100463,ШЕКСНИНСКИЙ ИТЛ МВД (Шекснинлаг),Время существования: организован 20.02.51 [1]; закрыт 31.10.52 (объединен с ВЫТЕГОРСКИМ ИТЛ в единый ВОЛГО-БАЛТИЙСКИЙ ИТЛ) [2].,,Подчинен: Шекснагидрострой МВД с 20.02.51 [1]; Главгидроволгобалтстрой МВД с 03.07.52 [3].,"Дислокация: Вологодская обл., с.Никольское (ныне р.п. Шексна) 20.02.51 [1].",Литер: ДА с 20.02.51 [1]1.,Телегр. код: ?,"Адрес: Вологодская обл., Пришекснинский р-н, с.Никольское, п/я 405 [1].","Производство: стр-во Волго-Балтийского водного пути на участке оз. Белое—Рыбинское вдхр. [1], заготовка леса для нужд стр-ва [4].","Численность: 01.05.51 — 278, 01.01.52 — 44552; 12.52 — 8169 (УРО).","Начальники: и.о. нач. — полк. Васин Л.З., с 20.02.51 по 11.04.51 [1, 5], нач. — он же, с 11.04.51 — ? [5]; з/н — полк. Ильин П.И., с 02.51 — ? [6. Разд. 1. Л. 2об.].","Архив: 1956 г. — в архиве УИТЛК УМВД по Вологодской обл, в фонде ВОЛГО-БАЛТИЙСКОГО ИТЛ; в ГА Вологодской обл.; в 1-м Спецотделе УМВД Вологодской обл. {1}. 1997 г. — в ГА Вологодской обл.: материалы делопроизводства, акты о травматизме з/к, списки з/к 1-го и 3-го ЛО; в Вологодском областном архиве новейшей истории: документы Политотдела ИТЛ, в том числе личные и персональные дела [7].",,Примечания: ,Источники: ,"См. также: ВОЛГО-БАЛТИЙСКИЙ ИТЛ, ВЫТЕГОРСКИЙ ИТЛ, ШЕКСНИНСКИЙ ИТЛ ГУЛГТС.","С.Ф., С.С.","59.140075, 38.640421"
,,,,,,,,,,,,,,"1 Согласно {3}, литер ДА присвоен 12.03.51 пр. 00129 МВД. Кроме того, там же у Шекснинлага — литер БН, что, вероятно, ошибочно. ",Пр. 0122 МВД от 20.02.51. ,,,
,,,,,,,,,,,,,,"2 На 01.03.52 — 4218, из них 267 осужденных за к/р преступления [6. Разд. 3. Л. 2об.–8об.].",Пр. 01233 МВД от 31.10.52. ,,,
,,,,,,,,,,,,,,,Пр. 0802 МВД от 03.07.52. ,,,
,,,,,,,,,,,,,,,Пр. 0657 МВД от 13.09.51.  ,,,
,,,,,,,,,,,,,,,Пр. 455лс МВД от 11.04.51. ,,,
,,,,,,,,,,,,,,,ГАРФ. Ф. 9414. Оп. 1д. Д. 265.  ,,,
,,,,,,,,,,,,,,,Письмо ГА Вологодской обл. № 1–29/43 от 15.04.97.,,,
100464,"ШИРОКОВСКИЙ ИТЛ (Широкстрой, Широк-Вилухстрой, Широклаг)",Время существования: организован 27.11.42 [1]1; закрыт 18.10.49 (на его базе организован КОСЬВИНСКИЙ ИТЛ) [2]2.,,Подчинен: ГУЛЖДС с 27.11.42 [1]; Особстрой с 26.04.43 [3]; ГУЛПС с 18.08.43 [4]; ГУЛГТС с 10.11.47 [5].,"Дислокация: Молотовская (ныне Пермская) обл., г.Кизел [6], {14, 15, 17}.",Литер: АР с 25.12.45 {16}3.,"Телегр. код: ""Широкстрой"" {17}.","Адрес: Молотовская обл., г.Кизел, п/я 200 [6], {14, 15, 17}4.","Производство: стр-во Широковской ГЭС на р. Косьве и Вилухинской ГЭС на р. Усьве [1], вырубка леса в зоне затопления [7], стр-во ЛЭП-110 [8], ж/д ветки [9], разведка и разработка каменных карьеров [10], с/х работы5 [11], обслуживание кирп. з-да на ст. Половинка6 [12], лесозаготовки с 04.03.47 по 06.06.477 [13, 14], стр-во Косьвинского гидролизного з-да до 04.11.498 [15], авторемонт, лесопиление, пошивочное производство [16].","Численность: 01.12.43 — 2287, 01.01.44 — 2241, 01.01.45 — 4844, 01.01.46 — 7735, 01.01.47 — 5588, 01.01.48 — 2919; 01.01.49 — 683 (УРО).","Начальники: нач. — полк. ГБ Афанасьев Г.Д., с 27.11.42 — не ранее 30.08.44 [1, 17]; и.о. нач. (нач.) — инж.-п/п Погарский С.И., с 29.11.44 по 04.10.47 [18, 19]; нач. — кап. Кузнецов А.С., с 28.10.47 — не ранее 17.08.48 [20, 21].","Архив: В архиве КИЗЕЛОВСКОГО ИТЛ (Пермская обл.): л/д з/к — 8200, л/д спецпереселенцев (немцев) — 4800, картотека ""на немцев — 7253, на калмыков — 3241"", л/д вольнонаемных, материалы делопроизводства {1}.",Доп. сведения: 06.06.47 на базе лесозаготовительных лаг. подр. ШИРОКОВСКОГО ИТЛ организован КИЗЕЛОВСКИЙ ИТЛ [14].,Примечания: ,Источники: ,"См. также: ВОЛЖСКИЙ ИТЛ, КИЗЕЛОВСКИЙ ИТЛ, КОСЬВИНСКИЙ ИТЛ, МОСКОВСКО-УГОЛЬНЫЙ ИТЛ, ПОНЫШСКИЙ ИТЛ.",С.С.,"59.049425, 57.653875"
,,,,,,,,,,,,,,1 Сведения об открытии ИТЛ в {1} ошибочны. ,Пр. 002592 НКВД от 27.11.42. ,,,
,,,,,,,,,,,,,,"2 17.08.48 приказано расформировать УИТЛ с 01.09.48 [21], но 25.12.48 действие этого пр. приостановлено [22]. Вероятно, этим объясняется отсутствие ИТЛ в пр. о дислокации ИТ лагерей от 15.01.49 {8}. ",Пр. 0712 МВД от 18.10.49. ,,,
,,,,,,,,,,,,,,"3 С 13.05.47 лит. обозначение ""АР"" принадлежало МОСКОВСКО-УГОЛЬНОМУ ИТЛ [23]. ",Пр. 0159 НКВД от 26.04.43. ,,,
,,,,,,,,,,,,,,"4 Согласно {1} — п/я 50, позднее п/я АР-200. Вероятно, первое — ошибочно (ср. {1} и пр. с января 1943 г. по октябрь 1946 г. [6], {14, 15, 17}), а вместо второго следует читать п/я 200, так как лит. обозначение стали включать в наименование п/я не ранее 1952 г. ",Пр. 0331 НКВД от 18.08.43 . ,,,
,,,,,,,,,,,,,,5 Этим пр. ШИРОКОВСКОМУ ИТЛ передан совхоз им. Сакко и Ванцетти из ликвидируемого ВОЛЖСКОГО ИТЛ.  ,Пр. 0688 МВД от 10.11.47. ,,,
,,,,,,,,,,,,,,6 Для обслуживания этого з-да формировался рабочий батальон мобилизованных немцев. ,Пр. 00129 НКВД от 28.01.43. ,,,
,,,,,,,,,,,,,,7 06.06.47 лесозаготовительные работы были переданы вновь организованному КИЗЕЛОВСКОМУ ИТЛ [14]. ,Пр. 0127 НКВД от 22.05.45. ,,,
,,,,,,,,,,,,,,8 Стр-во передано на баланс КИЗЕЛОВСКОГО ИТЛ.,Пр. 28/16 МВД и МЭ от 23.01.48. ,,,
,,,,,,,,,,,,,,,Пр. 303 МВД от 21.07.48. ,,,
,,,,,,,,,,,,,,,Пр. 229 МВД от 18.05.44. ,,,
,,,,,,,,,,,,,,,Пр. 304 НКВД от 27.04.43. ,,,
,,,,,,,,,,,,,,,Пр. 001025 НКВД от 08.09.45. ,,,
,,,,,,,,,,,,,,,Пр. 00241 МВД от 04.03.47. ,,,
,,,,,,,,,,,,,,,Пр. 00607 МВД от 06.06.47. ,,,
,,,,,,,,,,,,,,,Пр. 729 МВД от 04.11.49.  ,,,
,,,,,,,,,,,,,,,Пр-ние 137 НКВД от 22.06.45. ,,,
,,,,,,,,,,,,,,,Пр. 401 НКВД от 30.08.44.  ,,,
,,,,,,,,,,,,,,,ГАРФ. Служебная карточка ГУЛАГа. ,,,
,,,,,,,,,,,,,,,Пр. 1335лс МВД от 04.10.47.  ,,,
,,,,,,,,,,,,,,,Пр. 1465лс МВД от 28.10.47. ,,,
,,,,,,,,,,,,,,,Пр. 0492 МВД от 17.08.48. ,,,
,,,,,,,,,,,,,,,Пр. 0781 МВД от 25.12.48. ,,,
,,,,,,,,,,,,,,,Пр. 00503 МВД от 13.05.47.,,,
100465,"ШОСДОРЛАГ (Ушосдорлаг, Ушосстройлаг)1",Время существования: организован 26.11.37 (выделен из ДАЛЬНЕ-ВОСТОЧНОГО ИТЛ) [1]; закрыт 28.02.402 [2].,,"Подчинен: ГУЛАГ с 26.11.37 [1]; ГУШОСДОР с 04.10.38 [3]3; ГУЛАГ с 15.02.39 [4]4; ГУЛАГ и УИТЛК НКВД по Хабаровскому кр. с 13.04.395 {8, 10} [2].","Дислокация: г.Хабаровск [4], {10}.",Литер: нет.,Телегр. код: нет.,"Адрес: г.Хабаровск, п/я 228 {1, 10}.","Производство: дорожно-строит. работы на Дальнем Востоке [1, 4]6.","Численность: 01.01.38 — 42 853, 01.07.38 — 40 916, 01.01.39 — 36 7617, 01.01.40 — 10 940 (УРО).","Начальники: нач. — Тарасов И.Г., с 26.11.37 по 05.06.38 [1, 5]8; майор ГБ Чердак М.Г., с 05.06.38 по 19.10.39 [5, 6]9.","Архив: 1956 г. — в УИТЛК УМВД по Хабаровскому кр.: л/д з/к — 24 699, материалы делопроизводства — 44, л/д вольнонаемных {1}. 1997 г. — в ГА Хабаровского кр.: документы политотдела и первичной партийной организации ИТЛ, в том числе личные и персональные дела ""членов КПСС и ВЛКСМ"" [7].",,Примечания: ,Источники: ,См. также: ДАЛЬНЕ-ВОСТОЧНЫЙ ИТЛ.,С.К.,"48.480223, 135.071917"
,,,,,,,,,,,,,,"1 Организован под названием Ушосстройлаг [1]; наименование ШОСДОРЛАГ утвердилось с зимы 1939 г. в связи с очередной реорг. системы управления производственными структурами ГУШОСДОРа на Дальнем Востоке [2, 4]. ",Пр. 00749 НКВД от 26.11.37. ,,,
,,,,,,,,,,,,,,"2 Приказано ликвидировать ИТЛ, его Упр. реорг. в Отдел дорожного стр-ва и массовых работ УИТЛК УНКВД по Хабаровскому кр. [2]. ",Пр. 00267 НКВД от 28.02.40. ,,,
,,,,,,,,,,,,,,"3 Еще ранее (11.08.38) на ГУШОСДОР была возложена ""такая же ответственность за общее состояние лагеря, как и за выполнение строительной программы"" (нач. ГУЛАГа отвечал за снабжение лагеря и укомплектование его рабочей силой) [8]. Пр. [3] реорг. система дорожных органов ДВК (см. ГЛАВНОЕ УПРАВЛЕНИЕ ШОССЕЙНЫХ ДОРОГ). ШОСДОРЛАГ перешел в подчинение ГУШОСДОРа, за ГУЛАГом осталось руководство культурно-воспитательным, учетно-регистрационным, санитарным и 3-м (оперативно-чекистским) отделами. ",Пр. 0196 НКВД от 04.10.38. ,,,
,,,,,,,,,,,,,,"4 В отмену пр. [3] ШОСДОРЛАГ вновь перешел в полное ведение ГУЛАГа; взаимоотношения с ГУШОСДОРом должны были регулироваться договором, по которому ГУШОСДОР обеспечивал оплату за предоставляемую ШОСДОРЛАГом рабочую силу (по существующим единым нормам выработки и расценкам) и за фактически выполненные лагерем и принятые ГУШОСДОРом работы [4]. ",Пр. 015 НКВД от 21.01.39.  ,,,
,,,,,,,,,,,,,,"6 ШОСДОРЛАГ передан в ведение УИТЛК УНКВД по Хабаровскому кр. общим пр. о подчинении этому УИТЛК всех лагерей на его территории (в том числе образуемых при реорг. Дальлага), причем ИТ лагеря оставались самостоятельными лагерными и хозяйственно-производственными единицами ГУЛАГа НКВД. На УИТЛК УНКВД по Хабаровскому кр. был возложен ""постоянный систематический контроль"" за деятельностью ИТЛ и ИТК, на ГУЛАГ — общее руководство ИТ лагерями {8}. ",Пр. 0114 НКВД от 05.06.38. ,,,
,,,,,,,,,,,,,,"7 ШОСДОРЛАГ обеспечивал рабочей силой последовательно сменявшие друг друга производственные структуры ГУШОСДОРа на Дальнем Востоке (см. [1–4, 9, 10] и ГЛАВНОЕ УПРАВЛЕНИЕ ШОССЕЙНЫХ ДОРОГ). ",Пр. 1942лс НКВД от 19.10.39. ,,,
,,,,,,,,,,,,,,"8 На 01.10.38 — 40 224, из них 541 осужденный за к/р преступления, 10 216 — как СОЭ и СВЭ [11]. ",Письмо ГА Хабаровского кр. № 2–11/8 от 20.02.97. ,,,
,,,,,,,,,,,,,,9 Пр. [5] снят с должности нач. лагеря за развал работы и отдан под суд; 16.06.38 — арестован [12]. ,Пр. 00518 НКВД от 11.08.38.  ,,,
,,,,,,,,,,,,,,10 М.Г.Чердак назначен нач. ШОСДОРЛАГа по совместительству с должностью пом. нач. ГУШОСДОРа [5].,Пр. 00112 НКВД от 09.03.38. ,,,
,,,,,,,,,,,,,,,ГАРФ. Ф. 9414. Оп. 1. Д. 3339. Л. 248–250. ,,,
,,,,,,,,,,,,,,,Там же. Д. 1140. Л. 140. ,,,
,,,,,,,,,,,,,,,Шифротелеграмма № 1322 НКВД от 16.06.38.,,,
100466,"ЩУГОРСКИЙ ИТЛ (Щугоруголь, Щугорлаг)",Время существования: организован 15.09.45 (выделен из ИНТИНСКОГО ИТЛ) [1]; закрыт 30.12.46 (реорг. в ЛО Инталага) [2].,,Подчинен: ГУЛГМП с 15.09.45 [1]; Упр. ИНТИНСКОГО ИТЛ с 15.11.46 [3].,"Дислокация: Коми АССР, Кожвинский р-н, Рудник Еджид-Кырта1 {17}.",Литер: АС с 25.12.45 {16}.,Телегр. код: нет.,"Адрес: Коми АССР, Кожвинский р-н, Рудник Еджид-Кырта, п/я 477 {17}.","Производство: угледобыча, стр-во шахты № 3 и узкоколейной ж.д. на пристань р. Печоры [1].","Численность: 01.01.46 — 2286, 01.12.46 — 4491 (УРО).",Начальники: ?,"Архив: В архиве МИНЕРАЛЬНОГО ЛАГЕРЯ: ""все материалы"" {1}.",,Примечание: ,Источники: ,"См. также: ИНТИНСКИЙ ИТЛ, МИНЕРАЛЬНЫЙ ЛАГЕРЬ.","С.Ф., С.С.","64.050727, 57.687337"
,,,,,,,,,,,,,,1 Вариант наименования — Ыджид-Кырта (н.п.).,Пр. 377 НКВД от 15.09.45. ,,,ныне поселок Кырта
,,,,,,,,,,,,,,,Пр. 0449 МВД от 30.12.46.  ,,,
,,,,,,,,,,,,,,,Пр. 0385 МВД от 15.11.46.,,,
100467,ЮГО-ВОСТОЧНЫЙ ИТЛ,"Время существования: организован 22.05.38 [1]1, {1}; закрыт 04.01.40 [2]2.",,"Подчинен: ЖДСУ на ДВ с 22.05.38 [1, 3]; УЖДС на ДВ с 31.08.39 [4]3.","Дислокация: Хабаровский кр., ст. Волочаевка Дальневосточной ж.д. [1, 4], {10}.",Литер: нет.,Телегр. код: нет.,"Адрес: Хабаровский кр., ст. Волочаевка Дальневосточной ж.д., п/я 217 {10}.","Производство: стр-во ж/д линии Волочаевка—Комсомольск-на-Амуре и линии № 24 [1, 2, 5].","Численность: 01.10.38 — 31 1165, 01.01.40 — 25 368 (УРО).","Начальники: нач.— ст. лейт. ГБ Кузнецов Б.И., с 22.05.38 — ? [1].","Архив: В УИТЛК УМВД по Хабаровскому кр.: ""все материалы"" {1}.",,Примечания: ,Источники: ,"См. также: АМУРСКИЙ ЖЕЛЕЗНОДОРОЖНЫЙ ИТЛ, БУРЕИНСКИЙ ИТЛ, ВОСТОЧНЫЙ ИТЛ В СОСТАВЕ СТРОИТЕЛЬСТВА 500, ЖЕЛЕЗНОДОРОЖНОЕ СТРОИТЕЛЬНОЕ УПР. ГУЛАГА НКВД НА ДАЛЬНЕМ ВОСТОКЕ, НИЖНЕ-АМУРСКИЙ ИТЛ.",Д.Ш.,"48.561245, 134.480852"
,,,,,,,,,,,,,,"1 Согласно [1], организовано ЖДСУ на ДВ, в его состав включены 6 ИТ лагерей, в том числе — ЮГО-ВОСТОЧНЫЙ. ",Пр. 0100 НКВД от 22.05.38. ,,,
